half,symbol,totalrevenue,costofrevenue,grossprofit,operatingexpenses,researchdevelopment,sellinggeneralandadministrative,totaloperatingexpenses,operatingincomeorloss,totalotherincomeexpensesnet,earningsbeforeinterestandtaxes,interestexpense,incomebeforetax,netincomefromcontinuingops,cashandcashequivalents,shortterminvestments,netreceivables,inventory,othercurrentassets,totalcurrentassets,longterminvestments,propertyplantandequipment,goodwill,intangibleassets,accumulatedamortization,otherassets,totalassets,accountspayable,shortcurrentlongtermdebt,totalcurrentliabilities,longtermdebt,deferredlongtermliabilitycharges,totalliabilities,commonstock,retainedearnings,totalstockholderequity,nettangibleassets,depreciation,changesinaccountsreceivables,changesinliabilities,changesininventories,changesinotheroperatingactivitie,totalcashflowfromoperatingactivi,capitalexpenditures,investments,othercashflowsfrominvestingactiv,totalcashflowsfrominvestingactiv,dividendspaid,salepurchaseofstock,netborrowings,totalcashflowsfromfinancingactiv,effectofexchangeratechanges,changeincashandcashequivalents,name,isin,treat,cnt,avg,shares,trades,turnover,n_sym,bookvalue,log_at,totalrevenue2at_0,costofrevenue2at_1,grossprofit2at_2,operatingexpenses2at_3,researchdevelopment2at_4,sellinggeneralandadm2at_5,totaloperatingexpens2at_6,operatingincomeorlos2at_7,operatingincomeorlos2at_8,totalotherincomeexpe2at_9,earningsbeforeintere2at_10,interestexpense2at_11,incomebeforetax2at_12,netincomefromcontinu2at_13,cashandcashequivalen2at_15,shortterminvestments2at_16,netreceivables2at_17,inventory2at_18,othercurrentassets2at_19,totalcurrentassets2at_20,longterminvestments2at_21,propertyplantandequi2at_22,goodwill2at_23,intangibleassets2at_24,accumulatedamortizat2at_25,otherassets2at_26,totalassets2at_27,accountspayable2at_28,shortcurrentlongterm2at_29,totalcurrentliabilit2at_30,longtermdebt2at_31,deferredlongtermliab2at_32,totalliabilities2at_33,commonstock2at_34,retainedearnings2at_35,totalstockholderequi2at_36,nettangibleassets2at_37,depreciation2at_39,changesinaccountsrec2at_40,changesinliabilities2at_41,changesininventories2at_42,changesinotheroperat2at_43,totalcashflowfromope2at_44,capitalexpenditures2at_45,investments2at_46,othercashflowsfromin2at_47,totalcashflowsfromin2at_48,dividendspaid2at_49,salepurchaseofstock2at_50,netborrowings2at_51,totalcashflowsfromfi2at_52,effectofexchangerate2at_53,changeincashandcashe2at_54
2,RTL,1374000,419000,955000,1065000,0,0,1065000,309000,0,309000,-7000,0,137000,334000,0,1827000,19000,1057000,3237000,356000,0,0,0,0,0,7340000,2624000,834000,3161000,525000,0,4297000,192000,0,0,0,40000,0,0,0,-65000,196000,-19000,0,0,14000,0,0,0,-481000,4000,-267000,RTL GROUP,LU0061462528,0,126,84.389999,22861.33,283.82001,1921800.3,RTL,7340000,15.808849,.18719345,.057084467,.130109,.14509536,0,0,.14509536,.042098094,.042098094,0,.042098094,-.00095367845,0,.01866485,.045504086,0,.24891008,.0025885559,.14400545,.44100818,.048501361,0,0,0,0,0,1,.35749319,.11362398,.43065396,.071525887,0,.58542234,.026158039,0,0,0,.0054495912,0,0,0,-.0088555859,.026702998,-.0025885559,0,0,.0019073569,0,0,0,-.065531336,.00054495916,-.036376022
1,SAP,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,92000,89000,10000,212000,1000,0,0,0,0,0,364000,10000,175000,147000,82000,0,265000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAPEC,BE0003625366,0,128,47.130001,304.66,7.1300001,14252.16,SAP,364000,12.804909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.057692308,0,.25274727,.24450549,.027472528,.58241761,.0027472528,0,0,0,0,0,1,.027472528,.48076922,.40384614,.22527473,0,.72802198,.12087912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SAP,121000,116000,5000,116000,0,0,116000,5000,0,5000,-4000,0,0,16000,0,103000,80000,10000,209000,1000,0,0,0,0,0,368000,67000,179000,154000,104000,0,272000,44000,0,0,0,2000,-7000,0,5000,0,0,-4000,0,0,-4000,0,0,0,2000,0,-2000,SAPEC,BE0003625366,.99000001,126,47.09,200.73,4.9899998,9488.04,SAP,368000,12.815838,.32880434,.31521741,.013586956,.31521741,0,0,.31521741,.013586956,.013586956,0,.013586956,-.010869565,0,0,.043478262,0,.27989131,.2173913,.027173912,.56793481,.0027173914,0,0,0,0,0,1,.18206522,.48641303,.41847825,.28260869,0,.73913044,.11956522,0,0,0,.0054347827,-.019021738,0,.013586956,0,0,-.010869565,0,0,-.010869565,0,0,0,.0054347827,0,-.0054347827
1,SIOE,81000,64000,17000,75000,0,0,75000,5000,0,5000,-1000,0,5000,41000,37000,53000,85000,3000,219000,0,0,0,0,0,0,347000,29000,134000,75000,100000,0,195000,46000,114000,0,0,4000,4000,0,4000,0,14000,-1000,0,0,-11000,0,0,0,-3000,0,0,SIOEN,BE0003743573,0,130,7.6199999,13131.38,44.060001,102156.17,SIOE,347000,12.75708,.2334294,.18443803,.048991356,.21613833,0,0,.21613833,.014409222,.014409222,0,.014409222,-.0028818443,0,.014409222,.11815562,.10662824,.15273775,.24495678,.0086455336,.6311239,0,0,0,0,0,0,1,.08357349,.38616714,.21613833,.28818443,0,.56195968,.13256484,.32853025,0,0,.011527377,.011527377,0,.011527377,0,.040345822,-.0028818443,0,0,-.031700287,0,0,0,-.0086455336,0,0
2,SIOE,83000,65000,19000,77000,0,0,77000,7000,0,7000,-1000,0,5000,27000,52000,58000,94000,1000,233000,0,0,0,0,0,0,357000,30000,139000,85000,100000,0,204000,46000,113000,0,0,4000,-3000,0,-5000,1000,7000,-2000,0,0,-9000,0,0,0,-5000,0,-7000,SIOEN,BE0003743573,1,126,9.1800003,11500.4,49.369999,107772.62,SIOE,357000,12.785491,.232493,.18207283,.053221289,.21568628,0,0,.21568628,.019607844,.019607844,0,.019607844,-.0028011205,0,.014005602,.075630255,.14565827,.16246499,.26330534,.0028011205,.65266109,0,0,0,0,0,0,1,.084033616,.38935575,.23809524,.28011206,0,.5714286,.12885155,.31652662,0,0,.011204482,-.0084033618,0,-.014005602,.0028011205,.019607844,-.005602241,0,0,-.025210084,0,0,0,-.014005602,0,-.019607844
1,SIP,70000,57000,13000,64000,0,0,64000,6000,0,6000,0,0,19000,21000,0,46000,37000,8000,111000,15000,0,0,0,0,0,710000,15000,52000,93000,0,0,168000,67000,0,0,0,4000,0,0,0,1000,18000,-18000,0,0,-19000,0,0,0,-9000,0,-11000,SIPEF,BE0003898187,0,130,52.200001,3184.3201,60.619999,165643.94,SIP,710000,13.473021,.098591551,.08028169,.01830986,.090140842,0,0,.090140842,.0084507046,.0084507046,0,.0084507046,0,0,.026760563,.029577464,0,.064788729,.052112676,.011267605,.15633802,.02112676,0,0,0,0,0,1,.02112676,.073239438,.13098592,0,0,.23661971,.0943662,0,0,0,.0056338026,0,0,0,.0014084507,.025352113,-.025352113,0,0,-.026760563,0,0,0,-.012676056,0,-.015492958
2,SIP,79000,55000,24000,62000,0,0,62000,17000,0,17000,0,0,17000,41000,0,56000,36000,3000,136000,81000,0,0,0,0,0,766000,25000,61000,133000,0,0,205000,67000,0,0,0,4000,0,0,0,0,17000,-11000,0,0,-9000,0,0,0,4000,0,12000,SIPEF,BE0003898187,.0099999998,126,60.169998,2938.76,52.369999,176415.47,SIP,766000,13.548938,.10313316,.071801566,.031331591,.080939949,0,0,.080939949,.022193212,.022193212,0,.022193212,0,0,.022193212,.053524803,0,.073107049,.046997391,.0039164489,.1775457,.10574412,0,0,0,0,0,1,.032637075,.079634465,.17362924,0,0,.26762402,.087467365,0,0,0,.0052219322,0,0,0,0,.022193212,-.014360313,0,0,-.011749348,0,0,0,.0052219322,0,.015665796
1,TERB,102000,75000,27000,98000,0,0,98000,4000,0,4000,0,0,2000,7000,0,65000,24000,0,96000,5000,0,0,0,0,0,241000,57000,58000,92000,39000,0,141000,53000,46000,0,0,4000,0,0,1000,0,8000,-3000,0,0,-2000,0,0,0,-6000,0,0,TER BEKE,BE0003573814,0,130,54.849998,415.39999,7.5799999,22902.4,TERB,241000,12.392552,.42323652,.31120333,.1120332,.40663901,0,0,.40663901,.016597511,.016597511,0,.016597511,0,0,.0082987556,.029045643,0,.26970956,.099585064,0,.39834026,.020746889,0,0,0,0,0,1,.23651452,.2406639,.38174275,.16182573,0,.58506227,.21991701,.19087137,0,0,.016597511,0,0,.0041493778,0,.033195022,-.012448133,0,0,-.0082987556,0,0,0,-.024896266,0,0
2,TERB,100000,71000,28000,97000,0,0,97000,3000,0,3000,0,0,2000,10000,0,56000,23000,0,89000,4000,0,0,0,0,0,231000,54000,57000,90000,33000,0,132000,53000,46000,0,0,4000,4000,0,1000,0,8000,-3000,0,0,-3000,0,0,0,-3000,0,1000,TER BEKE,BE0003573814,0,126,58.279999,459.17001,9.71,26913.359,TERB,231000,12.350173,.43290043,.30735931,.12121212,.41991341,0,0,.41991341,.012987013,.012987013,0,.012987013,0,0,.0086580086,.043290045,0,.24242425,.0995671,0,.38528138,.017316017,0,0,0,0,0,1,.23376623,.24675325,.38961038,.14285715,0,.5714286,.22943723,.1991342,0,0,.017316017,.017316017,0,.0043290043,0,.034632035,-.012987013,0,0,-.012987013,0,0,0,-.012987013,0,.0043290043
2,TESB,388000,294000,94000,360000,0,0,360000,28000,0,28000,-4000,0,14000,65000,0,184000,211000,4000,465000,23000,0,0,0,0,0,1051000,248000,264000,396000,167000,0,794000,261000,62000,0,0,16000,-4000,0,20000,-5000,45000,-15000,0,0,-11000,0,0,0,-24000,0,10000,TESSENDERLO,BE0003555639,1,126,19.32,58467.398,375.48001,1126443.1,TESB,1051000,13.865252,.36917222,.2797336,.089438632,.34253094,0,0,.34253094,.026641294,.026641294,0,.026641294,-.0038058991,0,.013320647,.061845861,0,.17507136,.20076118,.0038058991,.44243577,.02188392,0,0,0,0,0,1,.23596574,.25118935,.37678403,.15889628,0,.75547099,.24833491,.058991436,0,0,.015223596,-.0038058991,0,.019029496,-.0047573741,.042816367,-.014272122,0,0,-.010466223,0,0,0,-.022835394,0,.0095147481
1,TEXF,5000,1000,4000,3000,0,0,3000,2000,0,2000,0,0,2000,7000,0,3000,5000,0,15000,0,0,0,0,0,0,108000,2000,5000,10000,2000,0,41000,8000,0,0,0,1000,0,0,0,0,2000,-2000,0,0,-1000,0,0,0,0,0,1000,TEXAF,BE0974263924,0,130,32.75,824.39001,10.35,26797.609,TEXF,108000,11.589887,.046296295,.0092592593,.037037037,.027777778,0,0,.027777778,.018518519,.018518519,0,.018518519,0,0,.018518519,.064814813,0,.027777778,.046296295,0,.1388889,0,0,0,0,0,0,1,.018518519,.046296295,.09259259,.018518519,0,.37962964,.074074075,0,0,0,.0092592593,0,0,0,0,.018518519,-.018518519,0,0,-.0092592593,0,0,0,0,0,.0092592593
2,TEXF,5000,0,4000,3000,0,0,3000,2000,0,2000,0,0,1000,5000,0,2000,5000,1000,13000,0,0,0,0,0,0,107000,4000,3000,6000,3000,0,38000,22000,0,0,0,1000,0,0,0,0,1000,-2000,0,0,-1000,0,0,0,-1000,0,-1000,TEXAF,BE0974263924,1,126,36.060001,564.28998,8.9200001,20710.039,TEXF,107000,11.580585,.046728972,0,.037383176,.028037382,0,0,.028037382,.018691588,.018691588,0,.018691588,0,0,.0093457941,.046728972,0,.018691588,.046728972,.0093457941,.12149533,0,0,0,0,0,0,1,.037383176,.028037382,.056074765,.028037382,0,.35514018,.20560747,0,0,0,.0093457941,0,0,0,0,.0093457941,-.018691588,0,0,-.0093457941,0,0,0,-.0093457941,0,-.0093457941
2,THR,4000,0,3000,16000,0,0,16000,-12000,0,-12000,0,0,-12000,132000,17000,13000,8000,0,170000,0,0,0,0,0,0,246000,7000,0,11000,0,0,11000,310000,-61000,0,0,2000,-1000,0,0,-1000,-12000,0,0,0,-4000,0,0,0,0,0,-16000,THROMBOGENICS,BE0003846632,1,126,19.190001,189771.13,1095.48,3379449.8,THR,246000,12.413087,.016260162,0,.012195121,.065040648,0,0,.065040648,-.048780486,-.048780486,0,-.048780486,0,0,-.048780486,.53658539,.069105692,.05284553,.032520324,0,.69105691,0,0,0,0,0,0,1,.028455285,0,.044715445,0,0,.044715445,1.2601626,-.24796748,0,0,.008130081,-.0040650405,0,0,-.0040650405,-.048780486,0,0,0,-.016260162,0,0,0,0,0,-.065040648
1,TIG,1000,0,1000,5000,0,0,5000,-4000,0,-4000,0,0,-4000,16000,1000,2000,0,6000,24000,0,0,0,0,0,0,63000,2000,9000,6000,8000,0,15000,116000,-74000,0,0,0,0,0,0,-1000,-3000,0,0,0,-1000,0,0,0,10000,0,6000,TIGENIX,BE0003864817,0,129,.34999999,2104355.3,203.58,786197.75,TIG,63000,11.05089,.015873017,0,.015873017,.079365082,0,0,.079365082,-.063492067,-.063492067,0,-.063492067,0,0,-.063492067,.25396827,.015873017,.031746034,0,.095238097,.38095239,0,0,0,0,0,0,1,.031746034,.14285715,.095238097,.12698413,0,.23809524,1.8412699,-1.1746032,0,0,0,0,0,0,-.015873017,-.047619049,0,0,0,-.015873017,0,0,0,.15873016,0,.095238097
2,TIG,0,3000,-2000,4000,0,0,4000,-4000,0,-4000,0,0,-4000,13000,1000,8000,0,0,22000,0,0,0,0,0,0,60000,2000,16000,6000,14000,0,21000,116000,-83000,0,0,1000,0,0,0,1000,-3000,0,0,0,-1000,0,0,0,3000,0,-1000,TIGENIX,BE0003864817,1,126,.75,2186176.3,406.73001,1777946.3,TIG,60000,11.0021,0,.050000001,-.033333335,.06666667,0,0,.06666667,-.06666667,-.06666667,0,-.06666667,0,0,-.06666667,.21666667,.016666668,.13333334,0,0,.36666667,0,0,0,0,0,0,1,.033333335,.26666668,.1,.23333333,0,.34999999,1.9333333,-1.3833333,0,0,.016666668,0,0,0,.016666668,-.050000001,0,0,0,-.016666668,0,0,0,.050000001,0,-.016666668
2,TNET,422000,233000,189000,292000,0,0,292000,130000,0,130000,-65000,0,10000,182000,0,185000,14000,8000,418000,1000,0,0,0,0,0,3405000,165000,3737000,826000,3657000,0,4840000,61000,-2368000,0,0,62000,-25000,0,0,26000,193000,-52000,0,0,-65000,0,0,0,-162000,0,-34000,TELENET GROUP,BE0003826436,1,126,43.669998,99245.117,1022.87,4330013,TNET,3405000,15.040755,.12393539,.068428785,.055506609,.085756242,0,0,.085756242,.038179148,.038179148,0,.038179148,-.019089574,0,.0029368575,.053450808,0,.054331865,.0041116006,.0023494861,.12276065,.00029368576,0,0,0,0,0,1,.048458152,1.0975037,.24258444,1.0740088,0,1.4214391,.017914832,-.69544786,0,0,.018208517,-.0073421439,0,0,.0076358295,.05668135,-.015271659,0,0,-.019089574,0,0,0,-.047577094,0,-.0099853156
1,TUB,0,0,0,0,0,0,0,0,0,0,-2000,0,17000,0,0,0,0,0,1000,1804000,0,0,0,0,0,1805000,0,232000,58000,175000,0,253000,236000,1401000,0,0,0,0,0,0,-3000,-3000,0,0,0,0,0,0,0,-12000,0,-15000,TUBIZE-FIN,BE0003823409,0,130,40.07,8259.8496,93.32,336305.22,TUB,1805000,14.406071,0,0,0,0,0,0,0,0,0,0,0,-.0011080332,0,.0094182827,0,0,0,0,0,.00055401662,.99944597,0,0,0,0,0,1,0,.12853186,.032132965,.096952908,0,.14016621,.13074793,.77617729,0,0,0,0,0,0,-.0016620499,-.0016620499,0,0,0,0,0,0,0,-.0066481996,0,-.0083102491
2,TUB,0,0,0,0,0,0,0,0,0,0,-2000,0,21000,30000,0,0,0,0,30000,1766000,0,0,0,0,0,1796000,0,219000,62000,158000,0,239000,236000,1412000,0,0,0,0,0,0,0,2000,0,0,0,35000,0,0,0,-21000,0,15000,TUBIZE-FIN,BE0003823409,.37,126,50.310001,11270.29,127.83,561803,TUB,1796000,14.401073,0,0,0,0,0,0,0,0,0,0,0,-.0011135858,0,.011692651,.016703786,0,0,0,0,.016703786,.98329622,0,0,0,0,0,1,0,.12193764,.034521159,.087973274,0,.13307349,.13140312,.78619152,0,0,0,0,0,0,0,.0011135858,0,0,0,.01948775,0,0,0,-.011692651,0,.0083518932
1,UCB,877000,296000,581000,754000,0,0,754000,124000,0,124000,-30000,0,56000,740000,0,926000,627000,66000,2421000,79000,0,0,0,0,0,9907000,247000,2750000,2336000,2015000,0,5305000,2154000,2660000,0,0,59000,-41000,0,10000,-4000,133000,-60000,0,0,-62000,0,0,0,120000,-1000,190000,UCB,BE0003739530,0,130,45.810001,213804.19,2013.58,9790666,UCB,9907000,16.108751,.088523269,.029877864,.058645401,.0761078,0,0,.0761078,.012516403,.012516403,0,.012516403,-.0030281618,0,.0056525688,.074694663,0,.093469262,.063288584,.0066619562,.24437267,.0079741599,0,0,0,0,0,1,.024931867,.27758151,.23579288,.20339154,0,.53547996,.21742202,.26849702,0,0,.005955385,-.0041384879,0,.0010093873,-.00040375491,.013424851,-.0060563236,0,0,-.0062582013,0,0,0,.012112647,-.00010093873,.019178359
2,UCB,879000,281000,598000,742000,0,0,742000,137000,0,137000,-49000,0,56000,638000,39000,1017000,625000,0,2319000,126000,0,0,0,0,0,9724000,1263000,2368000,2300000,1644000,0,5067000,2614000,2435000,0,0,56000,-7000,0,1000,13000,87000,-30000,0,0,-43000,0,0,0,-101000,1000,-56000,UCB,BE0003739530,.0099999998,126,56.82,249581.41,2277.96,14071647,UCB,9724000,16.090107,.090394899,.028897572,.061497327,.076306045,0,0,.076306045,.014088852,.014088852,0,.014088852,-.0050390786,0,.0057589468,.065610863,.004010695,.10458659,.064273961,0,.2384821,.012957631,0,0,0,0,0,1,.12988482,.24352118,.23652817,.16906622,0,.52108186,.26881942,.25041136,0,0,.0057589468,-.00071986835,0,.00010283834,.0013368984,.0089469356,-.0030851502,0,0,-.0044220486,0,0,0,-.010386672,.00010283834,-.0057589468
1,UMI,2215000,2033000,182000,2138000,0,0,2138000,77000,0,77000,0,0,46000,99000,0,719000,1106000,36000,1961000,223000,0,0,0,0,0,3512000,711000,314000,1350000,26000,54000,1789000,503000,1647000,0,0,31000,35000,0,64000,-64000,138000,-79000,0,0,-98000,0,0,0,-48000,5000,-3000,UMICORE,BE0003884047,0,130,33.720001,450402.31,3304.3899,15130187,UMI,3512000,15.071696,.63069475,.57887244,.051822323,.60876995,0,0,.60876995,.021924829,.021924829,0,.021924829,0,0,.01309795,.028189067,0,.20472665,.31492028,.010250569,.55837131,.063496582,0,0,0,0,0,1,.20244874,.089407742,.38439634,.0074031889,.015375854,.50939637,.14322324,.46896356,0,0,.0088268789,.0099658314,0,.018223235,-.018223235,.039293848,-.022494305,0,0,-.027904328,0,0,0,-.013667426,.0014236902,-.00085421413
2,UMI,2178000,1995000,183000,2119000,0,0,2119000,59000,0,59000,-5000,0,43000,124000,0,882000,1095000,0,2101000,221000,0,0,0,0,0,3659000,1112000,327000,1474000,57000,0,1953000,503000,1674000,0,0,43000,0,0,0,17000,98000,-35000,0,0,-39000,0,0,0,-49000,2000,13000,UMICORE,BE0003884047,1,126,34.619999,530167.69,3364.6399,18255684,UMI,3659000,15.1127,.59524459,.54523093,.050013665,.57911998,0,0,.57911998,.016124625,.016124625,0,.016124625,-.0013664935,0,.011751845,.03388904,0,.24104947,.29926211,0,.57420063,.060399015,0,0,0,0,0,1,.30390817,.089368679,.40284231,.015578027,0,.53375238,.13746925,.45750204,0,0,.011751845,0,0,0,.0046460782,.026783274,-.0095654549,0,0,-.01065865,0,0,0,-.013391637,.00054659741,.0035528834
1,VAN,43000,10000,33000,35000,0,0,35000,7000,0,7000,-1000,0,6000,39000,0,18000,36000,0,96000,14000,0,0,0,0,0,197000,5000,0,15000,0,0,20000,3000,181000,0,0,2000,0,0,0,0,8000,-1000,0,0,-1000,0,0,0,0,0,6000,VAN DE VELDE,BE0003839561,0,130,35.470001,5517.4199,47.709999,196251.63,VAN,197000,12.190959,.21827412,.05076142,.16751269,.17766498,0,0,.17766498,.035532996,.035532996,0,.035532996,-.005076142,0,.030456852,.19796954,0,.09137056,.18274112,0,.48730963,.071065992,0,0,0,0,0,1,.02538071,0,.076142132,0,0,.10152284,.015228426,.9187817,0,0,.010152284,0,0,0,0,.040609136,-.005076142,0,0,-.005076142,0,0,0,0,0,.030456852
2,VAN,54000,0,54000,38000,0,0,38000,15000,0,15000,-8000,0,3000,0,0,0,0,91000,91000,0,0,0,0,0,0,176000,0,0,17000,0,0,21000,153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN DE VELDE,BE0003839561,1,126,37.810001,6297.2002,66.949997,235395.19,VAN,176000,12.078239,.30681819,0,.30681819,.21590909,0,0,.21590909,.085227273,.085227273,0,.085227273,-.045454547,0,.017045455,0,0,0,0,.51704544,.51704544,0,0,0,0,0,0,1,0,0,.096590906,0,0,.11931818,.86931819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,VGP,4000,1000,4000,3000,0,0,3000,2000,0,2000,-1000,0,8000,79000,0,10000,0,0,89000,1000,0,0,0,0,0,366000,6000,171000,28000,160000,0,200000,113000,104000,0,0,0,0,0,0,0,5000,0,0,0,-40000,0,0,0,70000,0,36000,VGP,BE0003878957,0,130,18.780001,132.28999,1.74,2476.8401,VGP,366000,12.810389,.010928961,.0027322404,.010928961,.0081967209,0,0,.0081967209,.0054644807,.0054644807,0,.0054644807,-.0027322404,0,.021857923,.215847,0,.027322404,0,0,.2431694,.0027322404,0,0,0,0,0,1,.016393442,.46721312,.076502733,.43715847,0,.54644811,.30874318,.28415301,0,0,0,0,0,0,0,.013661202,0,0,0,-.10928962,0,0,0,.19125684,0,.098360658
2,VGP,10000,1000,9000,2000,0,0,2000,8000,0,8000,-2000,0,22000,19000,0,4000,0,70000,92000,0,0,0,0,0,0,424000,6000,185000,23000,168000,0,214000,113000,147000,0,0,0,0,0,0,0,-5000,0,0,0,-29000,0,0,0,4000,0,-30000,VGP,BE0003878957,1,126,18.08,255.47,2.71,4637.9199,VGP,424000,12.957489,.023584906,.0023584906,.021226415,.0047169812,0,0,.0047169812,.018867925,.018867925,0,.018867925,-.0047169812,0,.051886793,.04481132,0,.0094339624,0,.16509435,.21698113,0,0,0,0,0,0,1,.014150944,.43632075,.054245282,.39622641,0,.50471699,.26650944,.34669811,0,0,0,0,0,0,0,-.011792453,0,0,0,-.068396226,0,0,0,.0094339624,0,-.070754714
2,VIO,728000,678000,49000,731000,0,0,731000,-3000,0,-3000,-25000,0,-25000,111000,0,536000,788000,3000,1438000,87000,0,0,0,0,0,3426000,388000,1473000,931000,942000,0,2135000,537000,-24000,0,0,29000,-36000,0,-7000,36000,-9000,-44000,0,0,-35000,0,0,0,13000,0,-31000,VIOHALCO,BE0974271034,1,126,4.27,40662.711,121.6,173429.63,VIO,3426000,15.046904,.2124927,.19789842,.014302393,.21336836,0,0,.21336836,-.00087565673,-.00087565673,0,-.00087565673,-.0072971396,0,-.0072971396,.0323993,0,.15645067,.23000583,.00087565673,.41973147,.025394045,0,0,0,0,0,1,.1132516,.42994747,.27174547,.27495623,0,.62317574,.15674256,-.0070052538,0,0,.0084646819,-.010507881,0,-.002043199,.010507881,-.0026269702,-.012842965,0,0,-.010215995,0,0,0,.0037945125,0,-.0090484526
2,WDP,30000,5000,25000,7000,0,0,7000,24000,0,24000,-7000,0,13000,2000,0,13000,0,6000,22000,25000,0,0,0,0,0,1410000,18000,803000,252000,564000,0,892000,325000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WDP,BE0003763779,.0099999998,126,54.060001,12255.6,192.16,661244.44,WDP,1410000,14.159101,.021276595,.0035460992,.017730497,.0049645388,0,0,.0049645388,.017021276,.017021276,0,.017021276,-.0049645388,0,.0092198579,.0014184397,0,.0092198579,0,.004255319,.015602837,.017730497,0,0,0,0,0,1,.012765957,.56950355,.17872341,.40000001,0,.63262409,.23049645,.016312057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,WEHB,9000,0,9000,2000,0,0,2000,8000,0,8000,0,0,9000,3000,0,6000,0,0,9000,20000,0,0,0,0,0,647000,1000,155000,19000,140000,0,165000,294000,184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WERELDHAV B-SICAFI,BE0003724383,0,120,90.019997,1286.53,49.400002,115846.23,WEHB,647000,13.380101,.013910355,0,.013910355,.00309119,0,0,.00309119,.01236476,.01236476,0,.01236476,0,0,.013910355,.004636785,0,.00927357,0,0,.013910355,.030911902,0,0,0,0,0,1,.001545595,.23956724,.029366305,.21638331,0,.25502318,.45440495,.2843895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ZENT,17000,14000,3000,16000,0,0,16000,1000,0,1000,0,0,0,4000,0,16000,7000,1000,27000,0,0,0,0,0,0,38000,8000,9000,27000,3000,2000,31000,12000,-5000,0,0,0,-1000,0,0,0,2000,0,0,0,-2000,0,0,0,0,1000,1000,ZENITEL,BE0003806230,0,106,.66000003,5167.7598,3.53,3438.05,ZENT,38000,10.545341,.44736841,.36842105,.078947365,.42105263,0,0,.42105263,.02631579,.02631579,0,.02631579,0,0,0,.10526316,0,.42105263,.18421052,.02631579,.71052629,0,0,0,0,0,0,1,.21052632,.23684211,.71052629,.078947365,.052631579,.81578946,.31578946,-.13157895,0,0,0,-.02631579,0,0,0,.052631579,0,0,0,-.052631579,0,0,0,0,.02631579,.02631579
2,ZENT,17000,14000,3000,16000,0,0,16000,1000,0,1000,0,0,0,8000,0,15000,9000,1000,33000,0,0,0,0,0,0,44000,16000,2000,23000,0,0,23000,25000,-4000,0,0,0,0,0,0,-1000,0,-1000,0,0,-2000,0,0,0,4000,0,2000,ZENITEL,BE0003806230,1,115,.83999997,10798.85,6.1599998,9496.4102,ZENT,44000,10.691945,.38636363,.31818181,.06818182,.36363637,0,0,.36363637,.022727273,.022727273,0,.022727273,0,0,0,.18181819,0,.34090909,.20454545,.022727273,.75,0,0,0,0,0,0,1,.36363637,.045454547,.52272725,0,0,.52272725,.56818181,-.090909094,0,0,0,0,0,0,-.022727273,0,-.022727273,0,0,-.045454547,0,0,0,.090909094,0,.045454547
1,ZTS,54000,31000,23000,52000,0,0,52000,2000,0,2000,0,0,1000,11000,0,58000,14000,0,94000,3000,0,0,0,0,0,163000,29000,14000,80000,3000,0,86000,50000,3000,0,0,1000,0,0,0,-3000,0,-2000,0,0,-3000,0,0,0,3000,0,1000,ZETES INDUSTRIES,BE0003827442,0,130,16.77,3229.8401,22.85,54075.531,ZTS,163000,12.001506,.33128834,.19018404,.1411043,.31901839,0,0,.31901839,.012269938,.012269938,0,.012269938,0,0,.0061349692,.067484662,0,.35582823,.08588957,0,.5766871,.018404908,0,0,0,0,0,1,.17791411,.08588957,.49079755,.018404908,0,.52760738,.30674848,.018404908,0,0,.0061349692,0,0,0,-.018404908,0,-.012269938,0,0,-.018404908,0,0,0,.018404908,0,.0061349692
2,ZTS,59000,35000,24000,57000,0,0,57000,2000,0,2000,0,0,1000,12000,0,63000,14000,0,102000,2000,0,0,0,0,0,173000,32000,15000,92000,1000,0,96000,50000,2000,0,0,1000,0,0,0,1000,4000,-2000,0,0,-3000,0,0,0,-1000,0,1000,ZETES INDUSTRIES,BE0003827442,1,126,20.209999,3686.3799,27.889999,74809.07,ZTS,173000,12.061047,.34104046,.20231214,.13872832,.32947975,0,0,.32947975,.011560693,.011560693,0,.011560693,0,0,.0057803467,.06936416,0,.36416185,.080924854,0,.58959538,.011560693,0,0,0,0,0,1,.18497109,.0867052,.53179193,.0057803467,0,.55491328,.28901735,.011560693,0,0,.0057803467,0,0,0,.0057803467,.023121387,-.011560693,0,0,-.01734104,0,0,0,-.0057803467,0,.0057803467
